Value Date,Trade Name,Trade Currency,Zero Rate Shock,TV,Expiry Bucket,Expiry Date,Tenor Bucket,Vega
02/09/2022,dummyTrade1,USD,10,-213858.4524,1y,04/09/2023,18M,0
02/09/2022,dummyTrade1,USD,25,-211345.8047,1y,04/09/2023,18M,0
02/09/2022,dummyTrade1,USD,50,-206384.346,1y,04/09/2023,18M,0
02/09/2022,dummyTrade1,USD,75,-199714.2936,1y,04/09/2023,18M,0
02/09/2022,dummyTrade1,USD,100,-189622.2591,1y,04/09/2023,18M,0
02/09/2022,dummyTrade10,USD,-100,-672928.6729,1y,04/09/2023,18M,0
02/09/2022,dummyTrade10,USD,-50,-650078.9227,1y,04/09/2023,18M,0
02/09/2022,dummyTrade10,USD,-25,-634657.4381,1y,04/09/2023,18M,0
02/09/2022,dummyTrade10,USD,-10,-624022.6605,1y,04/09/2023,18M,0
02/09/2022,dummyTrade10,USD,-5,-620231.3514,1y,04/09/2023,18M,0
02/09/2022,dummyTrade10,USD,0,-616299.3692,1y,04/09/2023,18M,0
02/09/2022,dummyTrade10,USD,5,-612233.3924,1y,04/09/2023,18M,0
02/09/2022,dummyTrade10,USD,10,-608000.1809,1y,04/09/2023,18M,0
02/09/2022,dummyTrade10,USD,25,-594209.3613,1y,04/09/2023,18M,0
02/09/2022,dummyTrade10,USD,50,-567220.1964,1y,04/09/2023,18M,0
02/09/2022,dummyTrade10,USD,75,-532894.9917,1y,04/09/2023,18M,0
02/09/2022,dummyTrade10,USD,100,-487549.4308,1y,04/09/2023,18M,0
02/09/2022,dummyTrade11,USD,-100,-656205.6759,1y,04/09/2023,18M,0
02/09/2022,dummyTrade11,USD,-50,-638618.8708,1y,04/09/2023,18M,0
02/09/2022,dummyTrade11,USD,-25,-625046.6749,1y,04/09/2023,18M,0
02/09/2022,dummyTrade11,USD,-10,-615560.882,1y,04/09/2023,18M,0
02/09/2022,dummyTrade11,USD,-5,-612195.2539,1y,04/09/2023,18M,0
02/09/2022,dummyTrade11,USD,0,-608678.011,1y,04/09/2023,18M,0
02/09/2022,dummyTrade11,USD,5,-605011.4122,1y,04/09/2023,18M,0
02/09/2022,dummyTrade11,USD,10,-601217.9259,1y,04/09/2023,18M,0
02/09/2022,dummyTrade11,USD,25,-588957.1544,1y,04/09/2023,18M,0
02/09/2022,dummyTrade11,USD,50,-564839.0675,1y,04/09/2023,18M,0
02/09/2022,dummyTrade11,USD,75,-534769.3519,1y,04/09/2023,18M,0
02/09/2022,dummyTrade11,USD,100,-495925.008,1y,04/09/2023,18M,0
02/09/2022,dummyTrade12,USD,-100,-656693.4699,1y,04/09/2023,18M,0
02/09/2022,dummyTrade12,USD,-50,-639220.4691,1y,04/09/2023,18M,0
02/09/2022,dummyTrade12,USD,-25,-625704.7231,1y,04/09/2023,18M,0
02/09/2022,dummyTrade12,USD,-10,-616280.6867,1y,04/09/2023,18M,0
02/09/2022,dummyTrade12,USD,-5,-612895.6644,1y,04/09/2023,18M,0
02/09/2022,dummyTrade12,USD,0,-609360.6624,1y,04/09/2023,18M,0
02/09/2022,dummyTrade12,USD,5,-605697.9146,1y,04/09/2023,18M,0
02/09/2022,dummyTrade12,USD,10,-601903.9338,1y,04/09/2023,18M,0
02/09/2022,dummyTrade12,USD,25,-589625.7192,1y,04/09/2023,18M,0
02/09/2022,dummyTrade12,USD,50,-565587.1948,1y,04/09/2023,18M,0
02/09/2022,dummyTrade12,USD,75,-535514.5526,1y,04/09/2023,18M,0
02/09/2022,dummyTrade12,USD,100,-496774.34,1y,04/09/2023,18M,0
02/09/2022,dummyTrade2,USD,-100,-228174.0202,1y,04/09/2023,18M,0
02/09/2022,dummyTrade2,USD,-50,-222566.5913,1y,04/09/2023,18M,0
02/09/2022,dummyTrade2,USD,-25,-219360.3687,1y,04/09/2023,18M,0
02/09/2022,dummyTrade2,USD,-10,-217288.0377,1y,04/09/2023,18M,0
02/09/2022,dummyTrade2,USD,-5,-216570.262,1y,04/09/2023,18M,0
02/09/2022,dummyTrade2,USD,0,-215836.7872,1y,04/09/2023,18M,0
02/09/2022,dummyTrade2,USD,5,-215084.8514,1y,04/09/2023,18M,0
02/09/2022,dummyTrade2,USD,10,-214309.757,1y,04/09/2023,18M,0
02/09/2022,dummyTrade2,USD,25,-211816.2608,1y,04/09/2023,18M,0
02/09/2022,dummyTrade2,USD,50,-206874.9273,1y,04/09/2023,18M,0
02/09/2022,dummyTrade2,USD,75,-200251.019,1y,04/09/2023,18M,0
02/09/2022,dummyTrade2,USD,100,-190159.2197,1y,04/09/2023,18M,0
02/09/2022,dummyTrade3,USD,-100,-226544.4595,1y,04/09/2023,18M,0
02/09/2022,dummyTrade3,USD,-50,-221205.4108,1y,04/09/2023,18M,0
02/09/2022,dummyTrade3,USD,-25,-217879.5176,1y,04/09/2023,18M,0
02/09/2022,dummyTrade3,USD,-10,-215660.0142,1y,04/09/2023,18M,0
02/09/2022,dummyTrade3,USD,-5,-214877.7424,1y,04/09/2023,18M,0
02/09/2022,dummyTrade3,USD,0,-214068.7108,1y,04/09/2023,18M,0
02/09/2022,dummyTrade3,USD,5,-213234.2771,1y,04/09/2023,18M,0
02/09/2022,dummyTrade3,USD,10,-212371.6697,1y,04/09/2023,18M,0
02/09/2022,dummyTrade3,USD,25,-209591.5699,1y,04/09/2023,18M,0
02/09/2022,dummyTrade3,USD,50,-203956.0442,1y,04/09/2023,18M,0
02/09/2022,dummyTrade3,USD,75,-196272.3348,1y,04/09/2023,18M,0
02/09/2022,dummyTrade3,USD,100,-184748.8238,1y,04/09/2023,18M,0
02/09/2022,dummyTrade4,USD,-100,-226808.3315,1y,04/09/2023,18M,0
02/09/2022,dummyTrade4,USD,-50,-221555.8081,1y,04/09/2023,18M,0
02/09/2022,dummyTrade4,USD,-25,-218273.4149,1y,04/09/2023,18M,0
02/09/2022,dummyTrade4,USD,-10,-216075.4802,1y,04/09/2023,18M,0
02/09/2022,dummyTrade4,USD,-5,-215300.379,1y,04/09/2023,18M,0
02/09/2022,dummyTrade4,USD,0,-214502.3303,1y,04/09/2023,18M,0
02/09/2022,dummyTrade4,USD,5,-213680.122,1y,04/09/2023,18M,0
02/09/2022,dummyTrade4,USD,10,-212824.3975,1y,04/09/2023,18M,0
02/09/2022,dummyTrade4,USD,25,-210067.3072,1y,04/09/2023,18M,0
02/09/2022,dummyTrade4,USD,50,-204458.3028,1y,04/09/2023,18M,0
02/09/2022,dummyTrade4,USD,75,-196794.6208,1y,04/09/2023,18M,0
02/09/2022,dummyTrade4,USD,100,-185264.6044,1y,04/09/2023,18M,0
02/09/2022,dummyTrade5,USD,-100,-223988.5065,1y,04/09/2023,18M,0
02/09/2022,dummyTrade5,USD,-50,-219464.7169,1y,04/09/2023,18M,0
02/09/2022,dummyTrade5,USD,-25,-216232.0345,1y,04/09/2023,18M,0
02/09/2022,dummyTrade5,USD,-10,-213971.8244,1y,04/09/2023,18M,0
02/09/2022,dummyTrade5,USD,-5,-213166.4625,1y,04/09/2023,18M,0
02/09/2022,dummyTrade5,USD,0,-212330.582,1y,04/09/2023,18M,0
02/09/2022,dummyTrade5,USD,5,-211467.1673,1y,04/09/2023,18M,0
02/09/2022,dummyTrade5,USD,10,-210567.1885,1y,04/09/2023,18M,0
02/09/2022,dummyTrade5,USD,25,-207641.5728,1y,04/09/2023,18M,0
02/09/2022,dummyTrade5,USD,50,-201717.9231,1y,04/09/2023,18M,0
02/09/2022,dummyTrade5,USD,75,-193788.9589,1y,04/09/2023,18M,0
02/09/2022,dummyTrade5,USD,100,-182298.8104,1y,04/09/2023,18M,0
02/09/2022,dummyTrade6,USD,-100,-224125.1313,1y,04/09/2023,18M,0
02/09/2022,dummyTrade6,USD,-50,-219636.0773,1y,04/09/2023,18M,0
02/09/2022,dummyTrade6,USD,-25,-216429.7775,1y,04/09/2023,18M,0
02/09/2022,dummyTrade6,USD,-10,-214198.4025,1y,04/09/2023,18M,0
02/09/2022,dummyTrade6,USD,-5,-213398.7559,1y,04/09/2023,18M,0
02/09/2022,dummyTrade6,USD,0,-212567.2816,1y,04/09/2023,18M,0
02/09/2022,dummyTrade6,USD,5,-211705.7851,1y,04/09/2023,18M,0
02/09/2022,dummyTrade6,USD,10,-210809.4446,1y,04/09/2023,18M,0
02/09/2022,dummyTrade6,USD,25,-207889.7237,1y,04/09/2023,18M,0
02/09/2022,dummyTrade6,USD,50,-201968.7276,1y,04/09/2023,18M,0
02/09/2022,dummyTrade6,USD,75,-194075.2122,1y,04/09/2023,18M,0
02/09/2022,dummyTrade6,USD,100,-182578.7242,1y,04/09/2023,18M,0
02/09/2022,dummyTrade7,USD,-100,-677481.2691,1y,04/09/2023,18M,0
02/09/2022,dummyTrade7,USD,-50,-652240.7277,1y,04/09/2023,18M,0
02/09/2022,dummyTrade7,USD,-25,-635718.1689,1y,04/09/2023,18M,0
02/09/2022,dummyTrade7,USD,-10,-624421.7668,1y,04/09/2023,18M,0
02/09/2022,dummyTrade7,USD,-5,-620428.5186,1y,04/09/2023,18M,0
02/09/2022,dummyTrade7,USD,0,-616276.7763,1y,04/09/2023,18M,0
02/09/2022,dummyTrade7,USD,5,-611953.3314,1y,04/09/2023,18M,0
02/09/2022,dummyTrade7,USD,10,-607455.576,1y,04/09/2023,18M,0
02/09/2022,dummyTrade7,USD,25,-592860.8099,1y,04/09/2023,18M,0
02/09/2022,dummyTrade7,USD,50,-564227.3709,1y,04/09/2023,18M,0
02/09/2022,dummyTrade7,USD,75,-527747.6564,1y,04/09/2023,18M,0
02/09/2022,dummyTrade7,USD,100,-480146.9554,1y,04/09/2023,18M,0
02/09/2022,dummyTrade8,USD,-100,-678374.3212,1y,04/09/2023,18M,0
02/09/2022,dummyTrade8,USD,-50,-653383.1949,1y,04/09/2023,18M,0
02/09/2022,dummyTrade8,USD,-25,-636955.9974,1y,04/09/2023,18M,0
02/09/2022,dummyTrade8,USD,-10,-625685.1286,1y,04/09/2023,18M,0
02/09/2022,dummyTrade8,USD,-5,-621678.7092,1y,04/09/2023,18M,0
02/09/2022,dummyTrade8,USD,0,-617544.4322,1y,04/09/2023,18M,0
02/09/2022,dummyTrade8,USD,5,-613256.8345,1y,04/09/2023,18M,0
02/09/2022,dummyTrade8,USD,10,-608776.6824,1y,04/09/2023,18M,0
02/09/2022,dummyTrade8,USD,25,-594256.6853,1y,04/09/2023,18M,0
02/09/2022,dummyTrade8,USD,50,-565566.813,1y,04/09/2023,18M,0
02/09/2022,dummyTrade8,USD,75,-529235.226,1y,04/09/2023,18M,0
02/09/2022,dummyTrade8,USD,100,-481488.5161,1y,04/09/2023,18M,0
02/09/2022,dummyTrade9,USD,-100,-672195.1673,1y,04/09/2023,18M,0
02/09/2022,dummyTrade9,USD,-50,-648929.937,1y,04/09/2023,18M,0
02/09/2022,dummyTrade9,USD,-25,-633405.1556,1y,04/09/2023,18M,0
02/09/2022,dummyTrade9,USD,-10,-622774.7291,1y,04/09/2023,18M,0
02/09/2022,dummyTrade9,USD,-5,-618981.1441,1y,04/09/2023,18M,0
02/09/2022,dummyTrade9,USD,0,-615048.7029,1y,04/09/2023,18M,0
02/09/2022,dummyTrade9,USD,5,-610978.5764,1y,04/09/2023,18M,0
02/09/2022,dummyTrade9,USD,10,-606713.6953,1y,04/09/2023,18M,0
02/09/2022,dummyTrade9,USD,25,-592893.4945,1y,04/09/2023,18M,0
02/09/2022,dummyTrade9,USD,50,-565826.0939,1y,04/09/2023,18M,0
02/09/2022,dummyTrade9,USD,75,-531374.3034,1y,04/09/2023,18M,0
02/09/2022,dummyTrade9,USD,100,-486080.7366,1y,04/09/2023,18M,0
02/09/2022,dummyTrade1,USD,-100,-227907.0988,1y,04/09/2023,1y,-0.01450926
02/09/2022,dummyTrade1,USD,-50,-222208.401,1y,04/09/2023,1y,0.07606727
02/09/2022,dummyTrade1,USD,-25,-218960.928,1y,04/09/2023,1y,-0.04691281
02/09/2022,dummyTrade1,USD,-10,-216872.4301,1y,04/09/2023,1y,-0.13015621
02/09/2022,dummyTrade1,USD,-5,-216146.3103,1y,04/09/2023,1y,-0.13483087
02/09/2022,dummyTrade1,USD,0,-215402.6562,1y,04/09/2023,1y,-0.14674576
02/09/2022,dummyTrade1,USD,5,-214640.4941,1y,04/09/2023,1y,-0.16155789
02/09/2022,dummyTrade1,USD,10,-213858.4524,1y,04/09/2023,1y,-0.20961949
02/09/2022,dummyTrade1,USD,25,-211345.8047,1y,04/09/2023,1y,-0.3253005
02/09/2022,dummyTrade1,USD,50,-206384.346,1y,04/09/2023,1y,-0.80224733
02/09/2022,dummyTrade1,USD,75,-199714.2936,1y,04/09/2023,1y,-1.33579771
02/09/2022,dummyTrade1,USD,100,-189622.2591,1y,04/09/2023,1y,-2.54657337
02/09/2022,dummyTrade10,USD,-100,-672928.6729,1y,04/09/2023,1y,0.83658247
02/09/2022,dummyTrade10,USD,-50,-650078.9227,1y,04/09/2023,1y,0.69402425
02/09/2022,dummyTrade10,USD,-25,-634657.4381,1y,04/09/2023,1y,0.95425496
02/09/2022,dummyTrade10,USD,-10,-624022.6605,1y,04/09/2023,1y,0.35958318
02/09/2022,dummyTrade10,USD,-5,-620231.3514,1y,04/09/2023,1y,0.32420458
02/09/2022,dummyTrade10,USD,0,-616299.3692,1y,04/09/2023,1y,0.29990587
02/09/2022,dummyTrade10,USD,5,-612233.3924,1y,04/09/2023,1y,0.31786171
02/09/2022,dummyTrade10,USD,10,-608000.1809,1y,04/09/2023,1y,0.33097097
02/09/2022,dummyTrade10,USD,25,-594209.3613,1y,04/09/2023,1y,-0.28987144
02/09/2022,dummyTrade10,USD,50,-567220.1964,1y,04/09/2023,1y,-1.23870279
02/09/2022,dummyTrade10,USD,75,-532894.9917,1y,04/09/2023,1y,-2.83359836
02/09/2022,dummyTrade10,USD,100,-487549.4308,1y,04/09/2023,1y,-4.90465964
02/09/2022,dummyTrade11,USD,-100,-656205.6759,1y,04/09/2023,1y,0.03396064
02/09/2022,dummyTrade11,USD,-50,-638618.8708,1y,04/09/2023,1y,0.37906737
02/09/2022,dummyTrade11,USD,-25,-625046.6749,1y,04/09/2023,1y,0.26312693
02/09/2022,dummyTrade11,USD,-10,-615560.882,1y,04/09/2023,1y,0.17532917
02/09/2022,dummyTrade11,USD,-5,-612195.2539,1y,04/09/2023,1y,0.10915059
02/09/2022,dummyTrade11,USD,0,-608678.011,1y,04/09/2023,1y,0.1029589
02/09/2022,dummyTrade11,USD,5,-605011.4122,1y,04/09/2023,1y,0.04337399
02/09/2022,dummyTrade11,USD,10,-601217.9259,1y,04/09/2023,1y,0.15883701
02/09/2022,dummyTrade11,USD,25,-588957.1544,1y,04/09/2023,1y,-0.15346507
02/09/2022,dummyTrade11,USD,50,-564839.0675,1y,04/09/2023,1y,-0.57435932
02/09/2022,dummyTrade11,USD,75,-534769.3519,1y,04/09/2023,1y,-0.99113537
02/09/2022,dummyTrade11,USD,100,-495925.008,1y,04/09/2023,1y,-2.37251865
02/09/2022,dummyTrade12,USD,-100,-656693.4699,1y,04/09/2023,1y,0.06513361
02/09/2022,dummyTrade12,USD,-50,-639220.4691,1y,04/09/2023,1y,0.35820337
02/09/2022,dummyTrade12,USD,-25,-625704.7231,1y,04/09/2023,1y,0.27190689
02/09/2022,dummyTrade12,USD,-10,-616280.6867,1y,04/09/2023,1y,0.21383236
02/09/2022,dummyTrade12,USD,-5,-612895.6644,1y,04/09/2023,1y,0.08841007
02/09/2022,dummyTrade12,USD,0,-609360.6624,1y,04/09/2023,1y,0.12093233
02/09/2022,dummyTrade12,USD,5,-605697.9146,1y,04/09/2023,1y,0.11672374
02/09/2022,dummyTrade12,USD,10,-601903.9338,1y,04/09/2023,1y,0.18905574
02/09/2022,dummyTrade12,USD,25,-589625.7192,1y,04/09/2023,1y,-0.16970066
02/09/2022,dummyTrade12,USD,50,-565587.1948,1y,04/09/2023,1y,-0.46128528
02/09/2022,dummyTrade12,USD,75,-535514.5526,1y,04/09/2023,1y,-1.16823387
02/09/2022,dummyTrade12,USD,100,-496774.34,1y,04/09/2023,1y,-2.35063078
02/09/2022,dummyTrade2,USD,-100,-228174.0202,1y,04/09/2023,1y,0.00642887
02/09/2022,dummyTrade2,USD,-50,-222566.5913,1y,04/09/2023,1y,0.03430592
02/09/2022,dummyTrade2,USD,-25,-219360.3687,1y,04/09/2023,1y,-0.04037075
02/09/2022,dummyTrade2,USD,-10,-217288.0377,1y,04/09/2023,1y,-0.14164237
02/09/2022,dummyTrade2,USD,-5,-216570.262,1y,04/09/2023,1y,-0.0879989
02/09/2022,dummyTrade2,USD,0,-215836.7872,1y,04/09/2023,1y,-0.11052025
02/09/2022,dummyTrade2,USD,5,-215084.8514,1y,04/09/2023,1y,-0.21724982
02/09/2022,dummyTrade2,USD,10,-214309.757,1y,04/09/2023,1y,-0.23111182
02/09/2022,dummyTrade2,USD,25,-211816.2608,1y,04/09/2023,1y,-0.33487187
02/09/2022,dummyTrade2,USD,50,-206874.9273,1y,04/09/2023,1y,-0.77520503
02/09/2022,dummyTrade2,USD,75,-200251.019,1y,04/09/2023,1y,-1.32174109
02/09/2022,dummyTrade2,USD,100,-190159.2197,1y,04/09/2023,1y,-2.95416459
02/09/2022,dummyTrade3,USD,-100,-226544.4595,1y,04/09/2023,1y,0.25185988
02/09/2022,dummyTrade3,USD,-50,-221205.4108,1y,04/09/2023,1y,0.31298658
02/09/2022,dummyTrade3,USD,-25,-217879.5176,1y,04/09/2023,1y,0.25237793
02/09/2022,dummyTrade3,USD,-10,-215660.0142,1y,04/09/2023,1y,0.22822861
02/09/2022,dummyTrade3,USD,-5,-214877.7424,1y,04/09/2023,1y,0.21331688
02/09/2022,dummyTrade3,USD,0,-214068.7108,1y,04/09/2023,1y,0.19679069
02/09/2022,dummyTrade3,USD,5,-213234.2771,1y,04/09/2023,1y,0.23527441
02/09/2022,dummyTrade3,USD,10,-212371.6697,1y,04/09/2023,1y,0.1067878
02/09/2022,dummyTrade3,USD,25,-209591.5699,1y,04/09/2023,1y,0.04690925
02/09/2022,dummyTrade3,USD,50,-203956.0442,1y,04/09/2023,1y,-0.31392548
02/09/2022,dummyTrade3,USD,75,-196272.3348,1y,04/09/2023,1y,-1.11560951
02/09/2022,dummyTrade3,USD,100,-184748.8238,1y,04/09/2023,1y,-2.18192085
02/09/2022,dummyTrade4,USD,-100,-226808.3315,1y,04/09/2023,1y,0.34195596
02/09/2022,dummyTrade4,USD,-50,-221555.8081,1y,04/09/2023,1y,0.38499371
02/09/2022,dummyTrade4,USD,-25,-218273.4149,1y,04/09/2023,1y,0.20736623
02/09/2022,dummyTrade4,USD,-10,-216075.4802,1y,04/09/2023,1y,0.26780813
02/09/2022,dummyTrade4,USD,-5,-215300.379,1y,04/09/2023,1y,0.17841555
02/09/2022,dummyTrade4,USD,0,-214502.3303,1y,04/09/2023,1y,0.17554915
02/09/2022,dummyTrade4,USD,5,-213680.122,1y,04/09/2023,1y,0.14846498
02/09/2022,dummyTrade4,USD,10,-212824.3975,1y,04/09/2023,1y,0.19234715
02/09/2022,dummyTrade4,USD,25,-210067.3072,1y,04/09/2023,1y,-0.12301616
02/09/2022,dummyTrade4,USD,50,-204458.3028,1y,04/09/2023,1y,-0.21870601
02/09/2022,dummyTrade4,USD,75,-196794.6208,1y,04/09/2023,1y,-0.99147824
02/09/2022,dummyTrade4,USD,100,-185264.6044,1y,04/09/2023,1y,-2.30854362
02/09/2022,dummyTrade5,USD,-100,-223988.5065,1y,04/09/2023,1y,0.11060913
02/09/2022,dummyTrade5,USD,-50,-219464.7169,1y,04/09/2023,1y,0.25087417
02/09/2022,dummyTrade5,USD,-25,-216232.0345,1y,04/09/2023,1y,0.28300288
02/09/2022,dummyTrade5,USD,-10,-213971.8244,1y,04/09/2023,1y,0.29279691
02/09/2022,dummyTrade5,USD,-5,-213166.4625,1y,04/09/2023,1y,0.1880234
02/09/2022,dummyTrade5,USD,0,-212330.582,1y,04/09/2023,1y,0.18116003
02/09/2022,dummyTrade5,USD,5,-211467.1673,1y,04/09/2023,1y,0.11086254
02/09/2022,dummyTrade5,USD,10,-210567.1885,1y,04/09/2023,1y,0.09097457
02/09/2022,dummyTrade5,USD,25,-207641.5728,1y,04/09/2023,1y,-0.02863517
02/09/2022,dummyTrade5,USD,50,-201717.9231,1y,04/09/2023,1y,-0.24540369
02/09/2022,dummyTrade5,USD,75,-193788.9589,1y,04/09/2023,1y,-0.61740216
02/09/2022,dummyTrade5,USD,100,-182298.8104,1y,04/09/2023,1y,-0.9363325
02/09/2022,dummyTrade6,USD,-100,-224125.1313,1y,04/09/2023,1y,0.13715271
02/09/2022,dummyTrade6,USD,-50,-219636.0773,1y,04/09/2023,1y,0.18304321
02/09/2022,dummyTrade6,USD,-25,-216429.7775,1y,04/09/2023,1y,0.2918386
02/09/2022,dummyTrade6,USD,-10,-214198.4025,1y,04/09/2023,1y,0.27429359
02/09/2022,dummyTrade6,USD,-5,-213398.7559,1y,04/09/2023,1y,0.26245968
02/09/2022,dummyTrade6,USD,0,-212567.2816,1y,04/09/2023,1y,0.20372653
02/09/2022,dummyTrade6,USD,5,-211705.7851,1y,04/09/2023,1y,0.12037587
02/09/2022,dummyTrade6,USD,10,-210809.4446,1y,04/09/2023,1y,0.05966904
02/09/2022,dummyTrade6,USD,25,-207889.7237,1y,04/09/2023,1y,-0.1118633
02/09/2022,dummyTrade6,USD,50,-201968.7276,1y,04/09/2023,1y,-0.32720046
02/09/2022,dummyTrade6,USD,75,-194075.2122,1y,04/09/2023,1y,-0.68787341
02/09/2022,dummyTrade6,USD,100,-182578.7242,1y,04/09/2023,1y,-1.29753392
02/09/2022,dummyTrade7,USD,-100,-677481.2691,1y,04/09/2023,1y,0.88777681
02/09/2022,dummyTrade7,USD,-50,-652240.7277,1y,04/09/2023,1y,0.88263762
02/09/2022,dummyTrade7,USD,-25,-635718.1689,1y,04/09/2023,1y,0.64811431
02/09/2022,dummyTrade7,USD,-10,-624421.7668,1y,04/09/2023,1y,0.2979499
02/09/2022,dummyTrade7,USD,-5,-620428.5186,1y,04/09/2023,1y,0.33154955
02/09/2022,dummyTrade7,USD,0,-616276.7763,1y,04/09/2023,1y,0.04102308
02/09/2022,dummyTrade7,USD,5,-611953.3314,1y,04/09/2023,1y,-0.27810039
02/09/2022,dummyTrade7,USD,10,-607455.576,1y,04/09/2023,1y,-0.63506971
02/09/2022,dummyTrade7,USD,25,-592860.8099,1y,04/09/2023,1y,-1.1108201
02/09/2022,dummyTrade7,USD,50,-564227.3709,1y,04/09/2023,1y,-2.30718561
02/09/2022,dummyTrade7,USD,75,-527747.6564,1y,04/09/2023,1y,-4.47842539
02/09/2022,dummyTrade7,USD,100,-480146.9554,1y,04/09/2023,1y,-5.55884896
02/09/2022,dummyTrade8,USD,-100,-678374.3212,1y,04/09/2023,1y,0.90343182
02/09/2022,dummyTrade8,USD,-50,-653383.1949,1y,04/09/2023,1y,0.78620174
02/09/2022,dummyTrade8,USD,-25,-636955.9974,1y,04/09/2023,1y,0.54289647
02/09/2022,dummyTrade8,USD,-10,-625685.1286,1y,04/09/2023,1y,0.34045896
02/09/2022,dummyTrade8,USD,-5,-621678.7092,1y,04/09/2023,1y,0.01183608
02/09/2022,dummyTrade8,USD,0,-617544.4322,1y,04/09/2023,1y,0.330572
02/09/2022,dummyTrade8,USD,5,-613256.8345,1y,04/09/2023,1y,-0.16759683
02/09/2022,dummyTrade8,USD,10,-608776.6824,1y,04/09/2023,1y,-0.60574643
02/09/2022,dummyTrade8,USD,25,-594256.6853,1y,04/09/2023,1y,-0.52826678
02/09/2022,dummyTrade8,USD,50,-565566.813,1y,04/09/2023,1y,-2.06748806
02/09/2022,dummyTrade8,USD,75,-529235.226,1y,04/09/2023,1y,-4.39983799
02/09/2022,dummyTrade8,USD,100,-481488.5161,1y,04/09/2023,1y,-5.31313904
02/09/2022,dummyTrade9,USD,-100,-672195.1673,1y,04/09/2023,1y,0.99653971
02/09/2022,dummyTrade9,USD,-50,-648929.937,1y,04/09/2023,1y,0.69492949
02/09/2022,dummyTrade9,USD,-25,-633405.1556,1y,04/09/2023,1y,0.70389846
02/09/2022,dummyTrade9,USD,-10,-622774.7291,1y,04/09/2023,1y,0.27247708
02/09/2022,dummyTrade9,USD,-5,-618981.1441,1y,04/09/2023,1y,0.19188265
02/09/2022,dummyTrade9,USD,0,-615048.7029,1y,04/09/2023,1y,0.33510078
02/09/2022,dummyTrade9,USD,5,-610978.5764,1y,04/09/2023,1y,0.32039817
02/09/2022,dummyTrade9,USD,10,-606713.6953,1y,04/09/2023,1y,0.34648469
02/09/2022,dummyTrade9,USD,25,-592893.4945,1y,04/09/2023,1y,-0.23261526
02/09/2022,dummyTrade9,USD,50,-565826.0939,1y,04/09/2023,1y,-0.78385131
02/09/2022,dummyTrade9,USD,75,-531374.3034,1y,04/09/2023,1y,-3.13947334
02/09/2022,dummyTrade9,USD,100,-486080.7366,1y,04/09/2023,1y,-4.18492712
02/09/2022,dummyTrade1,USD,-100,-227907.0988,1y,04/09/2023,2y,-0.47525734
02/09/2022,dummyTrade1,USD,-50,-222208.401,1y,04/09/2023,2y,-0.3487685
02/09/2022,dummyTrade1,USD,-25,-218960.928,1y,04/09/2023,2y,-0.4380892
02/09/2022,dummyTrade1,USD,-10,-216872.4301,1y,04/09/2023,2y,-0.63169905
02/09/2022,dummyTrade1,USD,-5,-216146.3103,1y,04/09/2023,2y,-0.68344715
02/09/2022,dummyTrade1,USD,0,-215402.6562,1y,04/09/2023,2y,-0.8429438
02/09/2022,dummyTrade1,USD,5,-214640.4941,1y,04/09/2023,2y,-0.76761154
02/09/2022,dummyTrade1,USD,10,-213858.4524,1y,04/09/2023,2y,-0.93893712
02/09/2022,dummyTrade1,USD,25,-211345.8047,1y,04/09/2023,2y,-1.20550596
02/09/2022,dummyTrade1,USD,50,-206384.346,1y,04/09/2023,2y,-2.36041311
02/09/2022,dummyTrade1,USD,75,-199714.2936,1y,04/09/2023,2y,-3.24575518
02/09/2022,dummyTrade1,USD,100,-189622.2591,1y,04/09/2023,2y,-5.83598971
02/09/2022,dummyTrade10,USD,-100,-672928.6729,1y,04/09/2023,2y,-5.28486707
02/09/2022,dummyTrade10,USD,-50,-650078.9227,1y,04/09/2023,2y,-5.17621672
02/09/2022,dummyTrade10,USD,-25,-634657.4381,1y,04/09/2023,2y,-5.1753451
02/09/2022,dummyTrade10,USD,-10,-624022.6605,1y,04/09/2023,2y,-4.97067032
02/09/2022,dummyTrade10,USD,-5,-620231.3514,1y,04/09/2023,2y,-4.45265095
02/09/2022,dummyTrade10,USD,0,-616299.3692,1y,04/09/2023,2y,-4.48203721
02/09/2022,dummyTrade10,USD,5,-612233.3924,1y,04/09/2023,2y,-4.52253073
02/09/2022,dummyTrade10,USD,10,-608000.1809,1y,04/09/2023,2y,-4.55779705
02/09/2022,dummyTrade10,USD,25,-594209.3613,1y,04/09/2023,2y,-3.69557382
02/09/2022,dummyTrade10,USD,50,-567220.1964,1y,04/09/2023,2y,-2.98456163
02/09/2022,dummyTrade10,USD,75,-532894.9917,1y,04/09/2023,2y,-0.8451143
02/09/2022,dummyTrade10,USD,100,-487549.4308,1y,04/09/2023,2y,2.53942069
02/09/2022,dummyTrade11,USD,-100,-656205.6759,1y,04/09/2023,2y,-3.67281366
02/09/2022,dummyTrade11,USD,-50,-638618.8708,1y,04/09/2023,2y,-3.92783283
02/09/2022,dummyTrade11,USD,-25,-625046.6749,1y,04/09/2023,2y,-3.81325754
02/09/2022,dummyTrade11,USD,-10,-615560.882,1y,04/09/2023,2y,-3.33790509
02/09/2022,dummyTrade11,USD,-5,-612195.2539,1y,04/09/2023,2y,-3.58231279
